url	first_seen	portal	title	company	status
https://jobs.ashbyhq.com/sierra/1c991675-099f-49dd-9b9b-bd3c9111e65c	2026-04-17	ashby-api	GTM Systems Administrator	Sierra	added
https://jobs.ashbyhq.com/sierra/10d2e2f1-6657-40c9-b6fb-6999c76df6cf	2026-04-17	ashby-api	Product Manager, Agent SDK	Sierra	added
https://jobs.ashbyhq.com/sierra/21a4df49-1b95-4fe9-b375-af6cf69c0812	2026-04-17	ashby-api	GTM Operations Analyst	Sierra	added
https://jobs.ashbyhq.com/sierra/85e1d0f9-e0d5-4a82-9b30-fa4372e32872	2026-04-17	ashby-api	GTM Operations Analyst, Agent Development	Sierra	added
https://jobs.ashbyhq.com/sierra/65eb2c63-c936-4e8e-87e7-ea080dcdca73	2026-04-17	ashby-api	Product Manager, Agent Development - Healthcare	Sierra	added
https://jobs.ashbyhq.com/sierra/0c66e8ed-1c18-4b64-ad27-a522a866b6e1	2026-04-17	ashby-api	Product Manager, Voice	Sierra	added
https://jobs.ashbyhq.com/sierra/5aaa2eeb-92bc-4b0a-901e-8e091eff819e	2026-04-17	ashby-api	Product Manager, Agent Studio	Sierra	added
https://jobs.ashbyhq.com/sierra/38262b5f-65ec-4563-922f-ea3d3d8f78b8	2026-04-17	ashby-api	Marketing Manager, Events 	Sierra	added
https://jobs.ashbyhq.com/sierra/22ba107d-de01-4aa3-98fc-838cccad760c	2026-04-17	ashby-api	Product Manager, Ghostwriter	Sierra	added
https://job-boards.greenhouse.io/intercom/jobs/7811880	2026-04-17	greenhouse-api	Principal Engineer - Go-To-Market	Intercom	added
https://job-boards.greenhouse.io/intercom/jobs/7464291	2026-04-17	greenhouse-api	Senior AI Product Manager	Intercom	added
https://job-boards.greenhouse.io/intercom/jobs/5379326	2026-04-17	greenhouse-api	Senior Product Manager	Intercom	added
https://job-boards.greenhouse.io/intercom/jobs/7511855	2026-04-17	greenhouse-api	Senior Product Manager, Web 	Intercom	added
https://job-boards.greenhouse.io/intercom/jobs/7279208	2026-04-17	greenhouse-api	Staff Product Manager - Web Growth	Intercom	added
https://jobs.ashbyhq.com/decagon/e31c0645-7325-43b9-9d58-0acc40904240	2026-04-17	ashby-api	Senior Agent Product Manager	Decagon	added
https://jobs.ashbyhq.com/sierra/b4b762e6-8ce7-4ea7-b9b3-40c04f62135a	2026-04-17	ashby-api	Product Manager, Agent Development	Sierra	added
https://jobs.ashbyhq.com/sierra/569ba29b-de35-4bce-a16c-e27cb9b683ea	2026-04-17	ashby-api	GTM Operations Analyst, Agent Development	Sierra	added
https://job-boards.greenhouse.io/gleanwork/jobs/4651950005	2026-04-17	greenhouse-api	Forward Deployed Product Manager	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4007711005	2026-04-17	greenhouse-api	Product Manager	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4482380005	2026-04-17	greenhouse-api	Product Manager, Connectors	Glean	added
https://job-boards.eu.greenhouse.io/speechmatics/jobs/4675075101	2026-04-17	greenhouse-api	Senior Product Manager	Speechmatics	added
https://jobs.ashbyhq.com/langchain/87f5f961-7551-4440-a56d-5445d9e7748d	2026-04-17	ashby-api	Head of Marketing Operations and GTM Analytics	LangChain	added
https://jobs.ashbyhq.com/langchain/7bb07844-ffa2-4a76-932e-204ea6a406b5	2026-04-17	ashby-api	Product Marketing - Agent Infrastructure	LangChain	added
https://job-boards.greenhouse.io/contentful/jobs/7635752	2026-04-17	greenhouse-api	Senior Product Manager (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7776379	2026-04-17	greenhouse-api	Senior Product Operations Manager (f/m/d)	Contentful	added
https://n26.com/en-eu/careers/positions/7673342?gh_jid=7673342	2026-04-17	greenhouse-api	Product Manager - AI Products	N26	added
https://n26.com/en-eu/careers/positions/7668142?gh_jid=7668142	2026-04-17	greenhouse-api	(Senior) Product Manager - Onboarding & KYC	N26	added
https://n26.com/en-eu/careers/positions/7140058?gh_jid=7140058	2026-04-17	greenhouse-api	Senior Product Manager - Payments Platform (Backend)	N26	added
https://www.scandit.com/careers/job-description/?gh_jid=7588962	2026-04-17	greenhouse-api	Senior Manager, Demand Generation Automation and Marketing Operations	Scandit	added
https://jobs.ashbyhq.com/legora/192e2fee-6405-4ea6-9515-ff8c6aea7db7	2026-04-17	ashby-api	GTM Manager SMB	Legora	added
https://jobs.ashbyhq.com/legora/8655482a-b3c8-4e1a-9736-1b288b08acb5	2026-04-17	ashby-api	Marketing Manager, Campaigns	Legora	added
https://jobs.ashbyhq.com/legora/68afde97-1cbd-4050-9ab0-139ce521271e	2026-04-17	ashby-api	GTM Manager Enterprise	Legora	added
https://jobs.ashbyhq.com/claylabs/7ee967d9-82eb-4a9a-ab49-617f608872c9	2026-04-17	ashby-api	Account Executive (GTME - New Business)	Clay Labs	added
https://jobs.ashbyhq.com/claylabs/741b403b-6581-4c55-ad98-03eb51d66795	2026-04-17	ashby-api	Account Executive (GTME - High Velocity)	Clay Labs	added
https://jobs.lever.co/pigment/150fdf8f-a235-4404-b9b4-289f15096b1a	2026-04-17	lever-api	Product Marketing Manager	Pigment	added
https://jobs.lever.co/pigment/b3483219-d576-40a5-8c05-f2dfe93a59f3	2026-04-17	lever-api	RPO - Talent Acquisition Manager GTM	Pigment	added
